,y_test,mean_predict,predicted_uncertainty
4063,142900.0,184593.86,10950.889
357,218200.0,211070.5,10951.983
108,268800.0,196737.47,10963.847
279,172800.0,171756.88,10964.093
1882,111700.0,138709.84,10970.021
3377,229200.0,323315.44,10973.072
3702,137500.0,233711.6,10981.108
819,76600.0,89200.6,10981.91
1945,58000.0,89793.92,10985.787
3928,483300.0,416647.25,10988.84
3131,250400.0,235270.55,10989.1455
686,51900.0,88586.15,10989.35
2611,110000.0,173968.17,10989.41
2368,258000.0,277801.2,10992.002
1099,313800.0,286184.2,10993.757
1430,337300.0,266443.72,10994.526
4117,360000.0,210676.67,10998.8125
622,91200.0,113481.375,11001.153
2199,278100.0,335742.16,11005.455
3028,67500.0,143201.47,11008.284
449,258100.0,271578.3,11011.748
1019,103900.0,105593.55,11012.694
3695,72800.0,104793.5,11018.121
3350,82300.0,89491.45,11022.549
2613,315200.0,347314.4,11026.636
3219,236200.0,296392.56,11026.763
1892,118800.0,147673.84,11028.657
828,139900.0,165610.34,11029.099
1202,215300.0,179635.9,11031.584
770,89200.0,109787.55,11033.306
2361,75000.0,207538.72,11034.31
647,302200.0,253265.75,11037.188
2876,286500.0,286333.4,11040.135
1727,195800.0,98601.11,11040.916
875,215900.0,291070.06,11041.874
3851,75000.0,101818.766,11045.378
1807,271500.0,248592.8,11045.951
1238,71300.0,172747.03,11049.799
1899,65200.0,88321.7,11052.461
2731,63300.0,88997.2,11053.3
410,47500.0,92029.74,11056.524
2132,114300.0,149179.47,11061.206
176,249400.0,289664.56,11076.492
568,98200.0,165721.16,11082.4
3497,134100.0,167167.44,11085.22
3840,145600.0,198923.4,11088.554
2944,162500.0,164042.83,11091.677
2195,85800.0,91184.11,11095.072
584,92400.0,115060.8,11098.139
3428,67500.0,88322.02,11101.215
2813,164700.0,198492.6,11102.009
319,361400.0,302796.3,11108.16
1196,120100.0,88959.97,11109.477
1216,124700.0,170710.78,11110.617
1841,210000.0,196454.52,11115.816
589,75900.0,98550.266,11118.243
3063,218100.0,199503.1,11123.886
1050,218800.0,211152.45,11130.896
3768,152900.0,121572.336,11132.905
2942,298900.0,262471.84,11140.393
413,65300.0,88185.125,11150.486
976,129200.0,94225.78,11157.113
2967,178100.0,178703.17,11157.156
1765,142300.0,159184.5,11165.385
1142,83500.0,170229.98,11165.617
1711,230200.0,276719.4,11166.403
3055,288500.0,300164.66,11169.237
666,153800.0,179309.88,11175.856
3252,95000.0,109670.02,11178.466
3231,282600.0,231691.08,11190.104
1425,81100.0,93236.15,11191.54
2555,350500.0,369278.2,11192.971
2403,162500.0,176985.28,11194.519
3485,140000.0,159032.22,11201.653
3189,73700.0,96508.97,11201.819
294,241000.0,277544.06,11212.213
1726,164300.0,124233.17,11219.184
1372,171300.0,146641.22,11220.609
3052,250000.0,209962.6,11220.839
467,260900.0,306303.2,11220.85
869,46300.0,101067.88,11224.498
2851,287100.0,234594.0,11225.15
3026,126700.0,178953.77,11232.063
64,49500.0,94177.95,11233.102
3118,87500.0,182321.95,11233.534
2347,167800.0,172409.62,11234.231
1848,88900.0,124029.875,11239.388
3547,239600.0,259603.5,11240.654
2770,174200.0,156103.5,11246.233
1914,330000.0,331918.22,11250.587
2037,147700.0,140167.6,11251.637
2637,251400.0,234221.84,11253.956
1795,92900.0,126741.27,11254.172
1459,269700.0,246513.3,11254.546
102,95300.0,100554.484,11258.201
1797,160600.0,259884.16,11259.926
12,247200.0,292650.12,11260.232
3054,313800.0,264179.1,11262.486
4054,278500.0,237068.28,11264.012
3515,86600.0,88164.45,11267.754
3463,106800.0,161855.95,11273.905
1274,173700.0,202475.22,11280.408
3865,45100.0,89975.875,11280.68
1887,52500.0,88307.64,11280.706
2150,77100.0,86669.54,11284.832
2629,311500.0,295609.7,11287.434
2307,306800.0,288118.16,11287.527
1243,239000.0,236036.8,11290.144
3764,94600.0,175623.78,11291.691
121,81100.0,102302.82,11296.803
3742,58300.0,93993.85,11299.627
1060,500001.0,200214.33,11302.078
3645,47500.0,89307.37,11306.055
1983,128900.0,100680.016,11306.636
477,245000.0,283039.4,11312.374
2088,155300.0,209840.45,11319.55
1002,290400.0,306617.06,11321.542
1545,222100.0,212335.47,11336.122
290,92800.0,111836.95,11341.774
2160,297100.0,166584.7,11342.747
1031,278900.0,223491.17,11346.312
3480,268800.0,230318.7,11351.001
1248,194000.0,274539.56,11352.374
2373,194400.0,267418.03,11353.754
2027,340100.0,268071.06,11360.56
3763,166700.0,135308.4,11364.215
1329,93100.0,150841.12,11371.324
3873,413700.0,412689.47,11373.386
2995,123200.0,141022.39,11377.852
1306,163400.0,176273.25,11378.891
3299,109400.0,164453.42,11380.595
132,47500.0,88535.48,11380.946
1893,240700.0,390644.53,11384.1875
3661,219400.0,210360.17,11390.754
3255,100800.0,104905.27,11390.959
1332,92300.0,116071.44,11393.257
2589,162900.0,159152.98,11394.048
2502,114200.0,98273.17,11394.383
3804,108000.0,128491.58,11395.432
1607,142500.0,147150.0,11395.838
358,292000.0,325160.25,11398.003
618,214100.0,233757.16,11398.174
556,109800.0,140807.62,11402.722
1905,416700.0,121388.2,11409.696
2318,122900.0,154796.78,11410.683
2249,266100.0,234495.1,11411.2705
2885,345500.0,210073.4,11412.593
3403,98900.0,146970.66,11417.604
2703,177400.0,172400.05,11420.383
3171,73200.0,107166.36,11421.996
1324,81300.0,185779.17,11424.615
3427,55000.0,100237.68,11427.552
1878,62900.0,100743.94,11428.576
1950,125500.0,152868.27,11431.414
3271,156700.0,206342.84,11431.616
1297,350000.0,298959.8,11431.98
3852,138100.0,96521.055,11433.796
3258,310100.0,235850.45,11435.356
1678,244500.0,246010.34,11438.734
2947,187200.0,241088.1,11439.7295
1875,278400.0,268653.44,11441.603
491,72300.0,98642.79,11443.229
3308,311500.0,321325.2,11443.595
2390,254000.0,249082.53,11445.556
4078,105100.0,146784.61,11447.834
3234,256300.0,242381.75,11450.622
3357,195000.0,154695.72,11451.912
3616,154700.0,205576.98,11454.564
3746,164700.0,241820.97,11458.06
1014,335000.0,285087.2,11458.543
3336,78700.0,88014.9,11467.951
3735,284200.0,305499.4,11469.691
2276,73500.0,98050.94,11470.739
1281,71200.0,113167.42,11474.115
326,156700.0,129311.92,11477.209
2994,177300.0,168753.14,11478.693
3952,66000.0,100360.17,11490.37
3362,63300.0,88385.195,11492.287
2867,156800.0,166921.83,11493.646
1218,500001.0,418921.5,11494.537
1739,101600.0,165985.73,11495.625
2441,166400.0,198027.7,11496.586
2363,270300.0,250264.83,11500.977
1392,292900.0,232379.16,11505.703
2397,75600.0,101286.05,11506.582
1327,90600.0,100154.14,11511.234
2723,128300.0,158087.03,11511.667
2083,206500.0,228492.95,11513.094
3566,262100.0,274993.7,11515.162
1174,221300.0,246668.42,11515.679
2587,54200.0,86478.2,11517.564
1793,112500.0,88366.21,11520.657
1229,107200.0,111760.4,11521.149
2043,214800.0,254715.6,11521.352
1108,120400.0,169496.72,11525.177
3018,187500.0,112063.27,11532.1875
33,103600.0,115126.984,11533.564
3777,147500.0,157630.42,11538.039
1549,90300.0,177905.8,11543.528
3679,86300.0,155540.0,11545.101
2455,162500.0,160658.95,11548.062
1791,95200.0,157309.4,11550.011
1691,228800.0,209423.1,11561.455
3563,91400.0,146434.9,11562.581
190,93800.0,110227.52,11568.478
1059,76200.0,109049.516,11573.039
730,89100.0,162308.08,11574.788
1642,158200.0,218520.3,11575.473
1548,95900.0,153164.42,11582.639
1856,60000.0,88693.42,11585.528
1979,78800.0,96501.17,11592.206
1629,97900.0,97062.09,11593.791
288,210100.0,154630.08,11596.462
3669,246000.0,273538.94,11601.425
3071,300000.0,211362.25,11601.769
1657,113400.0,86594.17,11605.556
1507,114400.0,140138.16,11606.742
2074,342900.0,339844.94,11610.833
1504,89000.0,96667.97,11613.907
3643,54200.0,88341.36,11620.835
2736,138800.0,159956.94,11621.372
4061,256000.0,218722.12,11624.034
2492,143300.0,183146.28,11628.387
565,150000.0,124965.83,11634.6045
2848,270800.0,156853.78,11636.732
2440,151800.0,150885.47,11638.773
396,265400.0,300729.84,11645.286
1987,64400.0,97353.61,11646.138
3579,134700.0,185360.45,11652.35
766,128100.0,158033.9,11658.315
2330,63100.0,87214.96,11668.576
2968,66100.0,96496.61,11669.0
833,139300.0,127874.73,11670.196
1901,125000.0,160212.16,11671.176
511,145500.0,126354.08,11676.823
635,84500.0,88287.6,11677.396
1170,148700.0,122535.48,11688.543
670,71600.0,96347.53,11688.576
3349,127900.0,157773.6,11693.68
1894,127400.0,174462.61,11699.049
2893,229400.0,218290.25,11699.837
1777,240200.0,262056.42,11707.419
2060,136700.0,146556.58,11708.925
717,147500.0,149561.34,11715.026
1683,90400.0,146635.02,11718.905
1908,246400.0,236311.34,11719.909
2483,111500.0,149166.9,11728.046
654,123200.0,153724.97,11732.99
2462,145500.0,179602.44,11738.346
1686,177800.0,254722.5,11739.318
3665,101600.0,107702.9,11741.244
2222,84800.0,97329.35,11743.059
225,111000.0,152551.9,11750.079
1942,96800.0,146240.62,11754.468
2252,291000.0,297544.56,11755.142
116,393000.0,365962.7,11761.046
1572,90000.0,100591.86,11764.1875
3755,57500.0,97355.64,11765.362
1584,147900.0,157310.5,11766.258
3102,129300.0,172092.64,11766.3
1394,262500.0,289034.78,11770.067
3087,172600.0,292148.6,11773.395
388,54300.0,96263.266,11778.232
1135,247100.0,299333.28,11778.503
3182,165000.0,139524.75,11780.17
1888,181300.0,205814.36,11781.404
3674,103300.0,157467.27,11781.908
381,133700.0,186349.84,11783.184
2895,113600.0,147048.8,11783.314
539,178100.0,134198.48,11784.179
133,108600.0,96744.78,11793.001
2398,216700.0,204135.89,11794.36
2059,160200.0,154177.83,11811.277
1255,63900.0,100898.87,11816.765
3410,125500.0,169490.03,11821.938
1155,86200.0,146541.03,11822.338
1891,107000.0,145682.16,11823.034
2049,123400.0,166768.05,11824.415
3522,163200.0,160779.77,11825.695
3000,327700.0,240740.33,11827.23
2239,69600.0,96649.46,11827.348
1317,168800.0,292933.4,11827.3545
1278,238000.0,209145.84,11836.089
3518,220200.0,228415.6,11840.282
4042,273400.0,304863.8,11842.606
2547,255100.0,244640.75,11847.089
1232,301000.0,259375.1,11849.93
1957,137500.0,145771.36,11851.895
822,302100.0,261716.92,11855.877
3257,142500.0,207245.05,11858.389
3366,175000.0,173597.8,11859.836
3892,155700.0,216091.8,11864.867
631,78800.0,92128.766,11865.602
422,156300.0,150427.45,11866.383
883,286500.0,218942.66,11867.838
2673,162500.0,138042.2,11872.462
1139,262000.0,244745.2,11874.487
3965,141100.0,162674.55,11877.97
1318,148900.0,167863.53,11881.474
2472,149000.0,136617.66,11882.878
47,181600.0,229038.47,11882.932
1048,52300.0,85017.875,11884.285
321,268400.0,250851.2,11886.149
309,231300.0,168784.42,11892.395
1260,233300.0,289061.72,11899.643
1057,75200.0,97964.7,11900.762
921,62000.0,87704.664,11907.01
24,187800.0,239801.05,11907.48
3824,376200.0,277191.25,11915.131
468,263900.0,296110.6,11915.6045
3439,352800.0,250596.05,11916.041
3387,199400.0,268515.8,11918.544
2068,362700.0,307200.9,11919.433
1008,264900.0,307659.5,11922.812
1223,176600.0,263745.3,11923.613
720,87500.0,107620.67,11924.333
112,122800.0,186222.89,11926.996
2882,65500.0,88514.61,11935.143
182,145500.0,139683.39,11938.159
3802,261800.0,303240.34,11939.2295
519,59200.0,86007.64,11940.094
1730,79200.0,105425.64,11946.222
2204,100400.0,209086.84,11950.553
1457,157800.0,226807.34,11953.412
2477,68200.0,108060.06,11955.15
2186,314500.0,239042.8,11964.419
1815,134000.0,87638.516,11967.484
865,303100.0,244514.08,11968.978
2506,352100.0,390783.44,11970.374
4115,125000.0,162405.55,11971.284
3649,138800.0,169112.72,11971.299
1738,240100.0,238072.6,11971.55
2460,228900.0,225589.28,11973.37
3615,151800.0,159306.47,11975.485
1542,130800.0,181632.03,11985.136
3496,95500.0,164363.45,11986.319
1261,118600.0,146854.66,11987.289
2232,57600.0,87545.44,11987.942
3165,125000.0,186847.95,11996.925
1010,200000.0,87620.54,11999.755
480,100800.0,145399.34,12000.44
1489,81300.0,109937.54,12005.992
2545,101800.0,146402.5,12011.957
3109,362500.0,231054.34,12023.134
768,255400.0,211333.53,12024.797
4007,133400.0,191724.08,12030.856
801,252400.0,284570.7,12032.37
2803,224600.0,239489.55,12035.468
154,192400.0,199735.3,12040.589
2652,253100.0,234498.03,12045.986
3907,53500.0,87883.52,12046.243
3190,262500.0,156535.45,12046.734
2635,162500.0,156381.12,12049.961
3724,139400.0,163443.55,12050.389
2320,216400.0,188843.47,12051.755
394,132000.0,156952.88,12055.127
2580,183300.0,151196.2,12068.797
1645,146200.0,180629.38,12070.985
437,102100.0,145252.9,12073.669
3132,163300.0,174322.84,12081.386
1351,72200.0,91887.46,12090.6
13,78200.0,93206.984,12092.001
1006,93800.0,96635.72,12098.236
1872,78400.0,95675.55,12105.802
1876,273700.0,270049.8,12110.293
3345,114300.0,145252.33,12111.497
1715,484100.0,419211.7,12114.496
3624,92900.0,145210.83,12121.418
3185,101100.0,125854.5,12127.178
2811,229000.0,247543.03,12128.625
3844,132000.0,151650.47,12132.581
2418,133900.0,201593.31,12133.029
39,167300.0,210246.97,12133.556
600,116100.0,187368.34,12140.438
2297,88800.0,174647.66,12145.159
2428,231300.0,206250.44,12150.037
1896,500001.0,423228.0,12160.595
300,101500.0,151967.6,12161.357
942,76000.0,96791.016,12161.379
3890,102100.0,103279.45,12161.617
2481,318400.0,226541.5,12167.552
4032,138600.0,171922.95,12169.383
2301,88800.0,149985.83,12170.57
2262,377200.0,307402.8,12171.103
3154,99000.0,166139.66,12174.03
3006,270200.0,291393.0,12178.188
919,135700.0,97357.375,12178.509
1194,166300.0,188850.34,12179.871
2747,145900.0,168192.03,12181.211
3141,122400.0,141653.89,12186.894
935,131000.0,196467.22,12192.699
3306,57600.0,87165.19,12196.602
459,76100.0,126763.14,12206.927
2740,283500.0,280369.2,12211.573
2484,93600.0,151277.78,12213.466
3959,52600.0,87166.42,12215.476
2712,80000.0,192309.11,12215.575
2741,56100.0,83961.65,12223.1
502,134400.0,145935.06,12234.298
1076,59700.0,95992.234,12237.895
632,156600.0,220396.38,12240.797
2953,94400.0,173278.47,12245.866
578,144000.0,166673.45,12247.264
598,167600.0,148566.39,12248.396
80,96300.0,120005.8,12248.406
3149,255900.0,213510.05,12248.996
54,109800.0,171401.2,12249.659
2308,72100.0,99128.63,12249.677
2413,273700.0,370000.0,12253.928
3731,193300.0,279846.3,12267.987
1179,92800.0,135046.39,12271.328
4036,350200.0,337405.78,12283.815
1547,319700.0,228672.97,12287.327
3580,146900.0,126778.35,12292.084
2253,70100.0,96701.64,12292.86
2319,84100.0,97928.94,12293.225
774,153300.0,145059.27,12296.535
2937,158800.0,145164.31,12300.043
3005,64700.0,84649.914,12307.293
3982,62000.0,95704.19,12307.691
1975,125000.0,120267.266,12311.51
1299,102100.0,139037.55,12313.536
2087,271800.0,263369.3,12317.113
1959,149300.0,156091.0,12320.225
3247,66700.0,86398.71,12322.608
533,176600.0,145304.88,12323.144
963,93000.0,107952.9,12337.419
1045,162500.0,97062.35,12348.259
3913,100000.0,84378.05,12350.879
1853,88400.0,119665.125,12356.31
1960,98800.0,86290.14,12362.05
851,50600.0,84607.48,12372.164
3323,55000.0,86314.97,12379.18
1438,152700.0,146016.16,12379.735
1420,61500.0,85693.24,12387.046
3945,128000.0,145592.4,12389.822
2196,266800.0,215370.34,12390.369
178,247600.0,247739.4,12400.898
2153,187500.0,243377.34,12402.263
3167,135500.0,139455.33,12404.683
721,500001.0,421603.44,12409.738
278,243600.0,239526.58,12421.22
3450,277600.0,360216.75,12431.748
2574,321300.0,322626.7,12437.432
1618,111400.0,131616.78,12441.381
2752,241700.0,279992.9,12445.038
2640,92800.0,122780.0,12456.188
4100,283800.0,319205.38,12459.549
4082,87800.0,162640.5,12466.895
2501,142000.0,292780.97,12472.168
257,171000.0,183449.98,12484.889
3552,185600.0,148878.6,12489.58
3894,120000.0,148493.62,12491.716
3246,131300.0,161105.4,12494.277
2716,80100.0,87926.695,12503.691
1976,304700.0,341831.22,12511.708
2187,120700.0,145953.31,12520.338
1389,175000.0,190983.9,12521.334
1964,55700.0,150807.64,12521.42
854,303100.0,237592.7,12524.119
2725,310600.0,216762.17,12524.545
1922,93100.0,121879.0,12526.798
806,250200.0,237954.83,12530.644
604,84600.0,103080.76,12535.086
2315,130400.0,184190.69,12536.92
412,343900.0,326944.5,12539.718
2401,47500.0,84437.64,12550.138
1381,98600.0,120229.375,12550.832
2557,341500.0,299596.53,12555.684
1551,180400.0,204502.03,12557.59
2566,355200.0,264899.9,12559.628
1595,153500.0,145680.22,12559.844
2056,72900.0,107997.5,12560.173
2458,58800.0,86093.08,12561.235
1713,253600.0,152459.53,12568.796
1787,53900.0,94577.86,12569.189
3111,180900.0,232020.2,12578.224
997,59300.0,95238.2,12581.491
557,101900.0,123808.45,12581.798
1947,63000.0,85722.78,12585.314
443,166900.0,246295.0,12588.971
1132,126500.0,164493.84,12593.126
908,78300.0,94222.83,12598.676
3793,95000.0,126428.02,12606.418
2136,115300.0,108922.92,12610.323
861,55000.0,194118.78,12610.371
3922,87500.0,125304.23,12626.372
3049,140300.0,147347.02,12626.511
3436,105300.0,85708.2,12633.986
447,272200.0,271464.5,12636.553
3249,256000.0,249914.1,12645.841
2067,259600.0,276060.7,12647.308
3127,272900.0,250928.95,12647.949
3230,70000.0,126776.266,12654.152
1624,500001.0,412881.56,12654.832
328,217500.0,262772.94,12655.756
3808,380000.0,346693.5,12658.846
265,168500.0,143934.55,12659.521
3235,84700.0,83095.63,12662.163
2797,378100.0,404615.75,12673.198
474,142300.0,156372.62,12673.393
1774,107900.0,97152.484,12676.448
2188,76400.0,124266.125,12677.123
1176,73400.0,86701.984,12682.31
1253,440000.0,287752.4,12691.596
1985,57500.0,89018.15,12692.169
4119,177100.0,161030.56,12703.579
1453,267200.0,300644.2,12710.1455
3283,331800.0,252739.47,12713.675
1999,58200.0,85450.73,12714.115
3813,321700.0,279760.66,12714.174
663,74500.0,85398.55,12716.11
3682,195100.0,192551.47,12718.11
2271,248700.0,261448.33,12727.861
1464,34600.0,89122.375,12729.004
4029,178400.0,241114.1,12730.227
1397,276300.0,227077.16,12736.335
3834,275700.0,230132.8,12741.493
409,74400.0,95283.02,12742.058
3075,227300.0,310466.16,12743.057
2464,279600.0,263876.1,12749.662
2918,135200.0,148906.33,12760.127
3500,203400.0,193814.78,12762.616
3380,326600.0,286337.4,12764.905
2415,95500.0,180162.6,12765.368
3539,100000.0,161584.11,12766.021
191,113700.0,160022.25,12766.719
1816,53800.0,84141.36,12770.232
1616,139100.0,140828.34,12773.234
2466,53300.0,84652.95,12776.599
126,74100.0,148966.84,12785.518
365,342000.0,261824.25,12786.898
180,169500.0,176933.05,12793.446
1386,79700.0,95949.86,12795.497
602,56200.0,101948.305,12797.754
1684,190600.0,144080.0,12797.806
1314,458300.0,217544.03,12798.657
838,101500.0,121666.836,12801.482
3816,263800.0,233736.2,12805.907
3713,140300.0,188025.42,12810.268
527,127100.0,154658.53,12811.078
1358,307400.0,198149.28,12814.376
4111,263900.0,270838.9,12819.152
3675,112500.0,121643.08,12825.214
1165,290800.0,241602.2,12825.468
3779,154900.0,175939.62,12829.396
4088,50400.0,83837.11,12830.153
3445,126900.0,147626.72,12833.38
3444,275000.0,238419.4,12834.664
1011,355300.0,328552.1,12836.375
1169,500001.0,159335.88,12837.452
3451,117200.0,154724.95,12840.916
2345,193100.0,267457.0,12843.095
1833,104200.0,133062.42,12844.782
71,351400.0,262747.25,12846.662
1086,297200.0,274872.4,12847.813
588,71500.0,94264.234,12852.376
648,65200.0,95288.12,12852.715
2525,335200.0,273202.75,12853.253
650,116700.0,143339.67,12857.761
1081,255100.0,293184.06,12866.247
285,244500.0,314776.28,12866.455
3600,67500.0,107764.7,12869.752
1144,241700.0,250467.88,12874.816
2849,204800.0,243473.55,12880.852
2004,294200.0,328514.12,12892.387
313,199300.0,211142.05,12893.72
1904,266100.0,308075.8,12894.698
2730,70300.0,109238.65,12901.988
2858,97400.0,121665.25,12909.095
516,268600.0,252883.28,12910.361
939,225000.0,228139.78,12912.879
3786,143900.0,192290.4,12921.415
3938,282600.0,231900.1,12922.485
3557,246300.0,259099.9,12924.595
1481,132500.0,156163.6,12927.709
1064,220600.0,303915.72,12928.704
3958,319600.0,301637.34,12929.259
1090,183600.0,282509.44,12932.045
2149,129100.0,213360.45,12938.482
3782,123100.0,96122.08,12950.461
4048,159200.0,163702.72,12952.826
1717,112500.0,91482.25,12963.536
3493,311000.0,252320.0,12966.001
2825,67500.0,226542.66,12967.51
3588,93500.0,136097.08,12972.205
3479,118800.0,134405.28,12982.277
3329,55700.0,143177.97,12984.804
1062,161800.0,137847.84,12985.45
329,254200.0,226618.16,12993.434
2722,71000.0,101937.945,12997.226
523,106300.0,138040.1,13006.031
2245,98700.0,138806.47,13011.04
3418,220800.0,308996.3,13015.184
221,200000.0,197787.16,13024.15
1406,341800.0,376898.84,13026.957
3177,103000.0,128462.06,13031.626
1422,80000.0,107021.42,13033.477
2795,98100.0,122454.836,13034.121
4038,76800.0,83232.484,13034.64
3508,180400.0,194567.06,13041.981
3304,37500.0,98029.36,13042.3125
495,93200.0,97215.01,13042.583
3343,166900.0,203516.66,13056.358
2381,113900.0,94987.45,13057.509
2411,129200.0,156666.38,13070.559
343,156600.0,233058.4,13076.669
1810,253600.0,240789.66,13079.008
614,239400.0,289488.06,13096.69
433,123800.0,148021.4,13100.185
3511,181500.0,313547.34,13110.141
2618,103100.0,111558.516,13116.939
3553,166000.0,143449.2,13117.798
3152,288200.0,333685.0,13118.342
229,268700.0,320758.47,13134.694
1599,500001.0,421919.0,13144.836
2992,293300.0,241108.6,13149.64
76,402500.0,202627.22,13156.808
2227,64900.0,85264.8,13160.497
606,374400.0,417596.8,13163.098
3396,225800.0,252531.88,13165.805
583,441700.0,269199.66,13176.155
1576,116700.0,158739.62,13182.867
1028,72800.0,100439.11,13183.989
860,223200.0,303327.44,13191.516
524,68000.0,111337.625,13196.202
2798,450000.0,209779.92,13204.624
545,113300.0,143356.97,13210.135
1304,104800.0,148862.6,13211.074
1596,345800.0,366358.56,13211.41
2681,156000.0,189668.47,13222.634
1838,207400.0,283678.8,13225.898
697,438300.0,237507.8,13231.887
3068,264500.0,302145.44,13250.15
2421,285700.0,323925.8,13254.266
2335,137500.0,120448.5,13256.289
4019,85000.0,96372.91,13269.146
1268,119200.0,145671.22,13271.505
2779,126500.0,164720.4,13277.533
1720,200000.0,215279.33,13278.098
679,141700.0,144177.05,13283.162
2745,488900.0,202015.06,13285.155
1191,273000.0,268173.9,13292.816
3465,112500.0,82081.2,13305.194
790,93800.0,124651.4,13316.202
841,57500.0,88674.75,13319.722
3555,272300.0,266769.34,13321.224
503,72500.0,95098.625,13323.764
1955,75000.0,94557.72,13324.483
48,125000.0,169659.55,13347.719
3889,95000.0,143330.6,13354.39
1756,287200.0,292398.22,13362.457
3538,268100.0,289189.34,13383.474
1089,353600.0,316702.84,13387.471
2214,229200.0,277566.56,13390.912
784,288900.0,204655.22,13395.522
1276,149700.0,188287.47,13397.98
852,446800.0,280337.3,13406.011
2822,204200.0,226058.2,13416.662
893,148200.0,208446.78,13417.605
2642,84700.0,85341.27,13423.281
1628,82300.0,113635.56,13427.076
238,218900.0,220562.34,13429.301
2396,222100.0,218336.2,13438.333
1923,275000.0,273844.53,13447.439
605,130800.0,167379.2,13453.6045
846,252300.0,228871.38,13457.835
3637,257000.0,326199.2,13459.49
2261,107200.0,142849.62,13464.936
2280,162500.0,142859.84,13466.458
1445,185100.0,193595.67,13478.189
3207,450000.0,238135.55,13482.343
946,85400.0,143827.84,13492.612
113,65000.0,100721.14,13496.214
117,123800.0,138423.4,13497.12
4107,100000.0,95203.11,13497.342
2672,181300.0,198920.19,13514.521
22,100600.0,143427.97,13518.349
32,397500.0,339244.4,13519.607
2006,90800.0,120387.77,13525.162
93,257700.0,195994.11,13533.191
3031,84200.0,160131.03,13542.1
3007,304500.0,227575.47,13546.225
21,162800.0,177184.1,13546.536
3335,102300.0,143681.9,13557.002
2251,62100.0,94360.766,13557.699
2650,136900.0,150584.34,13562.223
2310,285200.0,320270.75,13562.408
849,101600.0,141929.33,13566.533
1495,231900.0,255133.34,13574.056
2443,125300.0,166853.5,13575.699
3854,58600.0,84235.24,13577.864
3330,54000.0,91314.664,13579.454
3419,87500.0,153635.89,13580.464
41,224600.0,261964.83,13586.228
724,235600.0,302534.66,13592.87
3044,84500.0,127135.94,13596.49
95,61200.0,81659.7,13606.598
3501,351500.0,270319.06,13610.25
373,307400.0,255201.4,13610.513
374,128500.0,169796.9,13610.969
2281,81900.0,93303.734,13616.681
2032,500001.0,423271.8,13619.935
430,223900.0,251863.25,13622.096
2382,94200.0,92865.28,13625.283
2439,278100.0,309545.2,13629.992
3051,151100.0,164399.47,13634.552
678,100000.0,132404.38,13643.036
3944,59000.0,81307.734,13652.446
596,145900.0,194472.12,13655.945
2878,348900.0,325600.5,13656.058
3178,60200.0,94428.414,13662.172
2156,450000.0,186463.03,13666.528
3409,153400.0,142842.61,13677.692
1419,62700.0,119134.375,13678.958
3590,185500.0,166320.34,13688.268
1577,240300.0,272539.47,13700.416
2855,300000.0,369766.75,13706.807
1929,186200.0,213006.7,13707.448
144,91700.0,154875.83,13712.134
1866,133600.0,145097.9,13715.077
4053,62100.0,85176.86,13716.269
2694,105900.0,124340.8,13717.822
3432,251800.0,285878.06,13722.072
2233,120000.0,183214.08,13723.833
179,275000.0,277031.7,13724.355
3796,212500.0,214142.83,13725.58
2830,125400.0,184473.4,13728.714
836,80400.0,83864.57,13729.983
542,61200.0,84339.55,13730.705
235,133700.0,143390.55,13737.53
662,165900.0,248320.92,13738.493
2929,51600.0,84098.98,13743.23
3383,175000.0,298965.22,13743.447
1652,228700.0,347578.72,13749.15
1129,113700.0,105072.11,13763.801
3293,320300.0,411649.94,13768.484
3925,235800.0,309527.2,13768.718
1175,80400.0,121902.914,13783.9375
641,225000.0,131437.25,13789.722
722,83900.0,90053.56,13799.52
769,261300.0,275435.75,13800.723
3431,72700.0,94888.08,13806.828
726,121900.0,142482.56,13808.561
844,178600.0,232127.0,13810.422
1328,239500.0,230446.66,13811.852
1442,93400.0,142799.05,13814.113
3658,158000.0,249646.25,13819.812
1212,137500.0,209566.4,13824.105
1001,154500.0,239005.42,13830.203
2777,292100.0,285902.0,13836.17
1369,92700.0,127450.67,13837.177
0,273700.0,312351.56,13838.807
3998,123800.0,144459.11,13841.594
832,42100.0,81358.86,13843.607
2879,165600.0,231897.25,13845.589
1674,302100.0,316736.9,13849.064
1653,110000.0,82806.664,13850.523
1279,60000.0,167356.25,13851.301
1649,285200.0,306690.78,13851.356
2085,134400.0,173163.03,13854.838
4092,181100.0,302235.78,13855.317
2234,246400.0,225341.95,13856.574
3699,89700.0,195366.55,13858.968
3184,150000.0,142610.47,13863.493
2520,95500.0,143482.9,13872.583
3874,210700.0,253094.8,13872.797
3987,134500.0,165386.27,13882.041
1339,129700.0,187962.89,13884.163
1450,158900.0,154453.1,13884.373
4072,268600.0,252972.95,13890.43
1677,387500.0,311800.4,13893.678
3902,93400.0,96950.38,13894.606
3917,382100.0,339222.5,13897.31
1574,280000.0,219183.72,13906.489
1288,398600.0,360093.16,13924.142
895,269400.0,239463.3,13927.239
118,156900.0,137604.62,13937.737
1377,70600.0,94107.016,13939.956
3481,64400.0,93305.625,13948.717
4118,92300.0,142671.38,13949.846
3993,384200.0,377514.9,13956.054
1563,156700.0,234164.84,13962.273
992,270100.0,330620.2,13971.914
169,352400.0,392356.2,13972.522
3256,344900.0,337400.2,13978.285
